id	name	serijos_nr	photo	description	client_name_id
197	U222	LA55FGD5QU	baldai/U222_9.png	<p>U222 Crema Beige is a popular uni colour for kitchen furniture and is known as the colour tone "Magnolia". It is warm and neutral, and can be combined with almost all types of wood, creating a cosy atmosphere. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
198	U232	IG39VTI1CQ	baldai/U232_9.png	<p>Nude tones are back in fashion. New modern shades, such as U232 Apricot Nude, bring warmth and privacy into the room. This can be very exciting, especially in "New Work" offices or in hospitality design. It creates a modern contrast when combined with the trend theme Black. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
199	U311	MY45PYL4QJ	baldai/U311_9.png	<p>U311 Burgundy Red is a deep wine red with blue content. This elegant red decor creates a classic colour accent with many types of wood, materials, or on white, grey, and black unis. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
200	U321	GP17VVV9PL	baldai/U321_9.png	<p>U321 China Red is best suited as an accent colour. With its rich luminosity, it is a basic colour tone that has a intense effect on dark wood or uni colours. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
201	U323	KH76BGI5IG	baldai/U323_9.png	<p>U323 Chilli Red has a blue content, and is suitable for use as an accent with on grey woodgrains and materials, such as concrete. It is a basic colour tone thanks to its vibrancy. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
202	U325	MM54OJS2YL	baldai/U325_9.png	<p>U325 Antique Rose blends very well with grey colour tones. Combinations with matt black or a modern shade of white are very popular. Combined with a woodgrain, this uni colour adds an elegant feminine feel. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
203	U332	GX78VAR8BZ	baldai/U332_9.png	<p>U332 Orange is suitable as an accent to very light or very dark materials, but can also be an accent to other more muted colour tones. It is a basic colour tone thanks to its vibrancy. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
204	U335	DM66IXU1IC	baldai/U335_9.png	<p>Uni colours with a reddish appearance are very popular, as they bring closeness and privacy into the room. U335 Rusty Red is an intense red that is not too colourful. Thanks to the use of greyish pigments, this uni decor has a high-quality look and allows a variety of combinations with wood and material decors. It can also be combined tone-on-tone with other red based uni colours. ST9 Smoothtouch Matt gives the decor a modern matt look and feel.</p>	4
205	U350	KC15PCL7RU	baldai/U350_9.png	<p>U350 Siena Orange is an earthier orange tone that is similar to the popular colour tone "Terracotta". It supports a homely atmosphere, especially in combination with dark wood. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
206	U363	OG24QWE2YG	baldai/U363_9.png	<p>U363 Flamingo Pink is a strong, vivacious colour tone that has a "digital" character, allowing it to match brand and merchandise in trendy interiors. It looks exciting in combination with white or grey wood or concrete. Such dominant colours increasingly form breaks in combinations with more neutral or muted colour ranges. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
207	U399	JN65KDG6IL	baldai/U399_9.png	<p>U399 Garnet Red is a deep dark red with a black content, which makes the combination with almost black woodgrains and black appear very sophisticated. Such dark, muted colours create combinations with natural warm looks. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.', 'U399 Garnet Red is a deep dark red with a black content, which makes the combination with almost black woodgrains and black appear very sophisticated. Such dark, muted colours create combinations with natural warm looks. These optical properties are given the perfect finish with PM PerfectSense Premium Matt. The use of an MDF core material or laminate as the base material creates a particularly matt quality and a unique surface. The anti-fingerprint properties open up additional application possibilities for this matt uni colour surface, even on surfaces exposed to stress.', 'Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U699 Fir Green is a dark shade of green, which complements the palette of almost black uni decors (such as U599 and U399). ST9 Smoothtouch Matt provides a velvety-matt look and feel.</p>	4
208	U399	CM23VSB3OX	baldai/U399_PM.png	<p>U399 Garnet Red is a deep dark red with a black content, which makes the combination with almost black woodgrains and black appear very sophisticated. Such dark, muted colours create combinations with natural warm looks. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.', 'U399 Garnet Red is a deep dark red with a black content, which makes the combination with almost black woodgrains and black appear very sophisticated. Such dark, muted colours create combinations with natural warm looks. These optical properties are given the perfect finish with PM PerfectSense Premium Matt. The use of an MDF core material or laminate as the base material creates a particularly matt quality and a unique surface. The anti-fingerprint properties open up additional application possibilities for this matt uni colour surface, even on surfaces exposed to stress.', 'Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U699 Fir Green is a dark shade of green, which complements the palette of almost black uni decors (such as U599 and U399). ST9 Smoothtouch Matt provides a velvety-matt look and feel.</p>	4
209	U420	UQ15LBH4SU	baldai/U420_9.png	<p>U420 Purple is a lighter, more fashionable shade of violet. The slightly grey and reserved colour makes it suitable for larger surfaces, and allows it to work alongside woodgrain decors with grey content. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
210	U430	UT47VXS7VJ	baldai/U430_9.png	<p>U430 Violet can be a stylish accent for light woodgrain decors. It also forms a cool contrast to grey materials, which could be used in shops and cafés. Such light violet tones are forming breaks in combinations with neutral and muted colour combinations or especially with darker blue tones. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
211	U500	LJ02VRO5UJ	baldai/U500_9.png	<p>U500 Glacier Blue has a significant green content and is considered a mint tone. Together with grey, light and white materials and uni colours, it represents a fresh accent that can be used in shops and restaurants depending on the design concept. Such bright but intense colours form breaks in combinations with more neutral or muted blues and greens. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
212	U502	SJ44XCR0TL	baldai/U502_9.png	<p>The new, muted blue decors represent a blend of sustainability and technology. U502 Misty Blue is an intense shade of blue that is not too colourful and creates a accent to woodgrain decors in light to medium tones. Gradations with other muted blue decor are possible and can bring a fresh and light feel to a room. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
213	U504	ZZ09MNT8IS	baldai/U504_9.png	<p>U504 Tyrolean Blue is part of the grey-blue colour tones that, due to their muted character, create combinations with modern woodgrains with a grey content. These colours are often found in combination with white and light woodgrains in Scandinavian design. However, it also works well in colour series between blue and aqua tones. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
214	U505	NI75ZNW2RR	baldai/U505_9.png	<p>U505 Nordic Blue is reminiscent of a cool and clear sky. This intense colour tone can set fresh yet friendly accents, especially in combination with white or white to light woodgrains. ST9 Smoothtouch Matt gives the decor a natural matt feel.</p>	4
215	U522	TD14IMM3IB	baldai/U522_9.png	<p>U522 Horizon Blue is part of the pastel tones that, due to their muted character, create combinations with natural-modern woodgrains with grey content. These colours are often found in combination with white and light woodgrains in Nordic design. However, it also works in colour series between blue and aqua tones. ST9 Smoothtouch Matt gives the decor a natural matt feel.</p>	4
216	U525	NO21XFD7SM	baldai/U525_9.png	<p>U525 Delft Blue is best suited as an accent colour for lighter or white woodgrains. It is a basic colour tone thanks to its vibrancy. Such intense colours can form breaks in combinations with more neutral or muted blues and greens. ST9 Smoothtouch Matt gives the decor a natural matt feel.</p>	4
217	U540	NK92KZH8KL	baldai/U540_9.png	<p>U540 Denim Blue is a grey-blue shade with a muted colour character. It can be used in furniture design to create combinations with naturally modern woodgrains with grey content. However, it also works well in blue-grey colour gradations. ST9 Smoothtouch Matt gives the decor a natural matt feel.</p>	4
218	U545	XH52CJP8PH	baldai/U545_9.png	<p>The new, muted blue decors represent a blend of sustainability and technology. U545 Baltic Blue is a grey-blue decor that forms a valuable and soft accent to many light to medium wood tones. Gradations with other muted blue decors are possible and can bring a fresh and light feel to a room. ST9 Smoothtouch Matt gives the decor a natural matt feel.</p>	4
219	U560	GN49BRF1QF	baldai/U560_9.png	<p>U560 Deep Sea Blue is a pure, dark blue that can set somewhat stronger accents to light and natural coloured woodgrains due to its intense luminosity. Colourful combinations with orange tones or muted colours that bring optimism and joy to a room are becoming more popular. ST9 Smoothtouch Matt gives the decor a natural matt feel.</p>	4
220	U565	KZ45IZV3KC	baldai/U565_9.png	<p>The new muted blue decors represent a blend of sustainability and technology. As the name suggests U565 Ocean Blue has an association with the ocean. In this uni colour, green content is mixed into the blue, making it fresh, natural and tranquil. Almost all wood tones can be combined with this decor and combinations with warm grey and white decor work well. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
221	U570	EB90LCQ8DC	baldai/U570_9.png	<p>U570 Midnight Blue is a dark blue with a touch of violet. In interior design, it can be combined with white or light woodgrains, or used on large surfaces in rather dark rooms in restaurants or trade fair construction. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
222	U575	NY50BMK1LQ	baldai/U575_9.png	<p>The new, muted blue decors represent a blend of sustainability and technology. U575 Cosmos Blue is a deep, rich blue with a lot of black. With lighter, muted blue decor, soft gradations can be designed that look elegant with light and medium wood tones. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
223	U599	QI20JZJ2KP	baldai/U599_9.png	<p>U599 Indigo Blue is an almost black blue and it is part of the on-trend "Nearly Black" tones. In furniture design, it provides an elegant contrast to dark brown woodgrains, such as walnut, and is often used in living room furniture. A cooler look is created with materials such as concrete or steel. Its elegance is further emphasised with the natural matt look and feel of ST9 Smoothtouch Matt.', 'U599 Indigo Blue is an almost black blue and it is part of the on-trend "Nearly Black" tones. In furniture design, it provides an elegant contrast to dark brown woodgrains, such as walnut, and is often used in living room furniture. A cooler look is created with materials such as concrete or steel. These optical properties are given the high end finish with PM PerfectSense Premium Matt. The use of an MDF core material or laminate as the base material creates a matt quality and a unique surface. The anti-fingerprint properties open up additional application possibilities for this matt uni colour surface, even on surfaces exposed to stress.', 'Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U699 Fir Green is a dark shade of green, which complements the palette of almost black uni decors (such as U599 and U399). ST9 Smoothtouch Matt provides a velvety-matt look and feel.</p>	4
224	U599	WX33AAU5OK	baldai/U599_PM.png	<p>U599 Indigo Blue is an almost black blue and it is part of the on-trend "Nearly Black" tones. In furniture design, it provides an elegant contrast to dark brown woodgrains, such as walnut, and is often used in living room furniture. A cooler look is created with materials such as concrete or steel. Its elegance is further emphasised with the natural matt look and feel of ST9 Smoothtouch Matt.', 'U599 Indigo Blue is an almost black blue and it is part of the on-trend "Nearly Black" tones. In furniture design, it provides an elegant contrast to dark brown woodgrains, such as walnut, and is often used in living room furniture. A cooler look is created with materials such as concrete or steel. These optical properties are given the high end finish with PM PerfectSense Premium Matt. The use of an MDF core material or laminate as the base material creates a matt quality and a unique surface. The anti-fingerprint properties open up additional application possibilities for this matt uni colour surface, even on surfaces exposed to stress.', 'Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U699 Fir Green is a dark shade of green, which complements the palette of almost black uni decors (such as U599 and U399). ST9 Smoothtouch Matt provides a velvety-matt look and feel.</p>	4
225	U604	EK16ZPM5OR	baldai/U604_9.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U604 Reed Green is a cooler variant of these greyish greens that can be timeless in many combinations. Together with woodgrains in medium to dark brown tones, this green looks very natural and elegant. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
226	U606	OE53SCJ8ST	baldai/U606_9.png	<p>U606 Forest Green is a dark green that is reminiscent of the forest and nature. Such a deep green is coming back into use in furniture design. In shopfitting, it is used as a combination colour tone for light yellow and red woodgrains. Gradations with other greens are possible and can bring a fresh and light feel to a room. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
227	U608	GV40YXC0FR	baldai/U608_9.png	<p>U608 Pistachio Green looks light and grey, and is a cool, modern pastel. It is popular on furniture in combination with dark woodgrains. Gradations with other greens tones are possible and can bring a fresh and light feel to a room. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
228	U626	JA56VBA9GN	baldai/U626_9.png	<p>U626 Kiwi Green looks as if it has been picked straight from nature, and looks good on authentic yellowish woodgrains. Gradations with other green tones also liven up a room and fit in well with the current "Biophilic Design". ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
229	U630	YX11ELQ6IW	baldai/U630_9.png	<p>U630 Lime Green has a strong luminosity and belongs to the base colours. The combination with white tones supports its luminosity. Together with dark or grey materials, such as concrete, it performs a signal function, especially in interior design. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
230	U633	BY06MSK6LB	baldai/U633_9.png	<p>U633 Turquoise Blue is a strong and "digital" accent colour between green and blue, which is striking with black and white. Combinations with light colours or grey tones work well. Such dominant colours form breaks in combinations with neutral or muted colour ranges. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
231	U636	EK17ZUY8DY	baldai/U636_9.png	<p>U636 Fjord Green is a light green decor with high blue content. Its greyed out character creates a reserved colour that can be combined with many types of woodgrain and material decors. Large surfaces in Fjord Green are possible without looking too dominant. Gradations with other green and blue accents work well and can liven up a room with freshness and lightness. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
232	U638	BE78EBV9QO	baldai/U638_9.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U638 Sage Green is a warmer variant of these greyish greens that can be timeless in many combinations. This green looks natural and elegant together with woodgrains in medium to dark brown natural colour tones. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
233	U640	SG21POG3JT	baldai/U640_9.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U640 Olive Green is a yellowish green and a warmer variant of these greyish greens that can be timeless in many combinations. Together with woodgrain with medium to dark brown tones, this green looks natural and elegant. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
234	U645	MX76AYX9KP	baldai/U645_9.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U645 Agave Green is a yellowish green and a warmer variant of these greyish greens that can be timeless players in many combinations. Together with woodgrains with medium to dark brown tones, this green looks very natural and elegant. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
235	U646	CH30SMU2BY	baldai/U646_9.png	<p>U646 Niagara Green is a dark green with high blue content and a muted character. Aqua colours look fresh and modern when combined with grey tones and materials. Gradations with other green and blue tones work well and can bring a light and fresh feel to a room. ST9 Smoothtouch Matt gives all uni colours a modern matt look and feel.</p>	4
236	U665	TV64BZJ1UJ	baldai/U665_9.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U665 Stone Green has the most grey tones of all the muted green tones. It appears cooler and more reserved, so that furniture elements or larger surfaces can be designed with it. Combinations with light woodgrains appear natural, and it looks modern alongside natural whites or black. ST9 Smoothtouch Matt provides a velvety-matt feel.', 'Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U665 Stone Green has the most grey tones of all the muted green tones. It appears cooler and more reserved, so that furniture elements or larger surfaces can be designed with it. Combinations with light woodgrains appear natural, and it looks modern alongside natural whites or black. This colour tone looks elegant in combination with the PM PerfectSense Premium Matt lacquer surface.</p>	4
237	U665	XI88VXH8FS	baldai/U665_PM.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U665 Stone Green has the most grey tones of all the muted green tones. It appears cooler and more reserved, so that furniture elements or larger surfaces can be designed with it. Combinations with light woodgrains appear natural, and it looks modern alongside natural whites or black. ST9 Smoothtouch Matt provides a velvety-matt feel.', 'Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U665 Stone Green has the most grey tones of all the muted green tones. It appears cooler and more reserved, so that furniture elements or larger surfaces can be designed with it. Combinations with light woodgrains appear natural, and it looks modern alongside natural whites or black. This colour tone looks elegant in combination with the PM PerfectSense Premium Matt lacquer surface.</p>	4
238	U699	YO95SNF7SD	baldai/U699_9.png	<p>Green represents nature and sustainability more than any other uni colour. In "Biophilic Design", rooms are designed with gradations of green tones, which reflect the diversity of nature when combined with natural materials. U699 Fir Green is a dark shade of green, which complements the palette of almost black uni decors (such as U599 and U399). ST9 Smoothtouch Matt provides a velvety-matt look and feel.</p>	4
239	U702	GE58DKR4OX	baldai/U702_9.png	<p>U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel. The availability of this colour tone in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. The depth of PG PerfectSense Premium Gloss creates an elegant feel. The availability of this colour tone in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface through the use of an MDF core material or laminate as the base material. Anti-fingerprint properties perfects the look and feel of this matt uni surface. The availability of these colour tones in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U7021 Solid Cashmere Grey is a dyed-through laminate with ST9 Smoothtouch Matt similar to U702 Cashmere Grey. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
240	U702	YR66ROM6BO	baldai/U702_PG.png	<p>U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel. The availability of this colour tone in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. The depth of PG PerfectSense Premium Gloss creates an elegant feel. The availability of this colour tone in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface through the use of an MDF core material or laminate as the base material. Anti-fingerprint properties perfects the look and feel of this matt uni surface. The availability of these colour tones in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U7021 Solid Cashmere Grey is a dyed-through laminate with ST9 Smoothtouch Matt similar to U702 Cashmere Grey. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
241	U702	QM12JNY4AQ	baldai/U702_PM.png	<p>U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel. The availability of this colour tone in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. The depth of PG PerfectSense Premium Gloss creates an elegant feel. The availability of this colour tone in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U702 Cashmere Grey is an all-rounder that can bring a warm yet neutral finish to all applications. The slightly red and grey tones create a timeless combinations with red based woodgrains. Gradations to other warm grey or white tones also have minimalist and cosy effect. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface through the use of an MDF core material or laminate as the base material. Anti-fingerprint properties perfects the look and feel of this matt uni surface. The availability of these colour tones in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.', 'U7021 Solid Cashmere Grey is a dyed-through laminate with ST9 Smoothtouch Matt similar to U702 Cashmere Grey. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
242	U7021	DS16BED3XP	baldai/U7021_9.png	<p>U7021 Solid Cashmere Grey is a dyed-through laminate with ST9 Smoothtouch Matt similar to U702 Cashmere Grey. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
243	U705	CX75ZPE0TB	baldai/U705_9.png	<p>U705 Angora Grey belongs with bright grey tones, but stands out with its red character. This colour tone is modular and flexible in all combinations. It looks combines well with medium grey and also red based woodgrains. It is the new alternative to white for making material combinations fluid, warming and adaptable. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel.', 'U705 Angora Grey belongs with bright grey tones, but stands out with its red character. This colour tone is modular and flexible in all combinations. It looks works well with medium grey and also red based woodgrains. It is the new alternative to white for making material combinations fluid, warming and adaptable. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface calm through the use of an MDF core material or laminate as the base material. The anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
244	U705	SB43FPM3RN	baldai/U705_PM.png	<p>U705 Angora Grey belongs with bright grey tones, but stands out with its red character. This colour tone is modular and flexible in all combinations. It looks combines well with medium grey and also red based woodgrains. It is the new alternative to white for making material combinations fluid, warming and adaptable. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel.', 'U705 Angora Grey belongs with bright grey tones, but stands out with its red character. This colour tone is modular and flexible in all combinations. It looks works well with medium grey and also red based woodgrains. It is the new alternative to white for making material combinations fluid, warming and adaptable. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface calm through the use of an MDF core material or laminate as the base material. The anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
245	U707	YP76FPF4XW	baldai/U707_9.png	<p>U707 Silk Grey is the lightest grey in the collection and creates a transition from white decors. The cool neutral works well in interior design, as well as in offices, in particular for desktops. It has a wide range of combinations with woodgrains and materials, as well as with colour accents. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor.</p>	4
246	U708	DB58BMN7LZ	baldai/U708_9.png	<p>U708 Light Grey can be used in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel.', 'U708 Light Grey can be combined in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. The surprising depth of PG PerfectSense Premium Gloss creates an elegant feel.', 'U708 Light Grey can be combined in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface through the use of an MDF core material or laminate as the base material. Anti-fingerprint properties perfects the look and feel of this matt uni colour surface.', 'U7081 Solid Light Grey is a dyed-through laminate on ST9 Smoothtouch Matt that is similar to U708 Light Grey. In interior design, this grey decor is an all-rounder for neutral surfaces. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
247	U708	HF26OCW2GK	baldai/U708_PG.png	<p>U708 Light Grey can be used in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel.', 'U708 Light Grey can be combined in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. The surprising depth of PG PerfectSense Premium Gloss creates an elegant feel.', 'U708 Light Grey can be combined in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface through the use of an MDF core material or laminate as the base material. Anti-fingerprint properties perfects the look and feel of this matt uni colour surface.', 'U7081 Solid Light Grey is a dyed-through laminate on ST9 Smoothtouch Matt that is similar to U708 Light Grey. In interior design, this grey decor is an all-rounder for neutral surfaces. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
248	U708	KI19RVU5CL	baldai/U708_PM.png	<p>U708 Light Grey can be used in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor in look and feel.', 'U708 Light Grey can be combined in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. The surprising depth of PG PerfectSense Premium Gloss creates an elegant feel.', 'U708 Light Grey can be combined in many different ways. Combinations with other grey tones are possible and it can be used as a contrast with natural woodgrains. In interior design, this grey decor is an all-rounder for neutral surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface through the use of an MDF core material or laminate as the base material. Anti-fingerprint properties perfects the look and feel of this matt uni colour surface.', 'U7081 Solid Light Grey is a dyed-through laminate on ST9 Smoothtouch Matt that is similar to U708 Light Grey. In interior design, this grey decor is an all-rounder for neutral surfaces. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
249	U7081	PX83YBQ8KC	baldai/U7081_9.png	<p>U7081 Solid Light Grey is a dyed-through laminate on ST9 Smoothtouch Matt that is similar to U708 Light Grey. In interior design, this grey decor is an all-rounder for neutral surfaces. With this laminate, furniture and interior design elements can be built with a seamless edge. It enables a high-quality finish and creates the effect of fully painted furniture elements.</p>	4
250	U727	PR13NCY1KW	baldai/U727_9.png	<p>U727 Stone Grey has a medium colour intensity that combines with modern woodgrains that have a grey content. ST9 Smoothtouch Matt strengthens the warm character with a velvety feel. It is a popular decor for residential design thanks to its modern and natural character.</p>	4
251	U732	GR84XTV1BC	baldai/U732_9.png	<p>U732 Dust Grey is a medium, cool grey. Its neutral finish allows many combinations and can be used in offices and multiple applications. ST9 Smoothtouch Matt supports the timelessly neutral character of the decor. The availability of these colour tones in a wide variety of surfaces makes it possible to match combinations with realistic and interesting textures.', 'U732 Dust Grey is a medium, cool grey. Its neutral finish allows many combinations and can be used in offices and multiple applications. The depth of PG PerfectSense Premium Gloss creates a very elegant feel. The availability of these colour tones in a wide variety of surfaces makes it possible to match with realistic and interesting textures.', 'U732 Dust Grey is a medium, cool grey. Its neutral finish allows many combinations and can be used in offices and multiple applications. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface calm through the use of an MDF or laminate as the base material. Anti-fingerprint properties perfect the look and feel of this matt uni surface. The availability of these colour tones in a wide variety of surfaces makes it possible to match combinations with exciting textural contrasts.</p>	4
